trial,ball_speed,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,speed_change,ball_change,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
134,8.5,45_bottom_l,False,,,3.725111083360389,faster,True,True,False,left,True,0.6637350416276604,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
135,8.0,45_top_u,True,3.6176030000206083,,3.722115666605532,slower,True,False,True,left,True,0.44510537502355874,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
136,8.0,none_u,False,,,,,False,True,True,up,False,0.6069692500168458,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
137,8.5,45_bottom_d,True,3.617072624969296,,,,False,False,True,right,False,0.44148933340329677,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
138,8.0,135_top_u,True,3.6129727499792352,,3.718374124960974,slower,True,False,True,right,True,0.7023472916334867,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
139,7.5,135_top_u,True,3.617646500002593,,3.7216885833768174,faster,True,False,True,right,True,0.5756226249504834,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
140,8.0,none_l,True,,left,3.770044583361596,slower,True,False,False,,False,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
141,7.5,none_u,True,,right,,,False,False,False,,,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
142,8.0,135_top_l,True,3.6175522500416264,,,,False,False,True,,,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
143,8.5,135_bottom_r,True,3.627430916647427,,3.7336093332851306,slower,True,False,True,up,True,0.6352889584377408,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
144,7.5,none_r,True,,left,3.720401666825637,faster,True,False,False,up,True,1.004873333266005,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
145,8.0,135_bottom_d,True,3.6151091667125,,3.719803625019267,faster,True,False,True,left,True,0.6362693333067,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
146,7.5,none_l,False,,,3.738320166594349,slower,True,True,True,left,True,0.6400865834439173,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
147,8.0,135_bottom_d,True,3.631561500020325,,3.740338333300315,faster,True,False,True,left,True,0.6710826250491664,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
148,7.5,135_top_u,False,,,,,False,True,False,up,False,0.5743130000773817,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
149,8.0,135_bottom_d,True,3.6229727916652337,,3.7286713332869112,faster,True,False,True,left,True,0.6138718333095312,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
150,8.5,45_top_r,False,,,,,False,True,False,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
